LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
4,Afghanistan,2,Medium,2057,2057.5,44,44,1,494.403,477.143,971.546
4,Afghanistan,2,Medium,2057,2057.5,45,45,1,488.983,473.095,962.078
4,Afghanistan,2,Medium,2057,2057.5,46,46,1,483.742,469.588,953.33
4,Afghanistan,2,Medium,2057,2057.5,47,47,1,477.85,465.431,943.281
4,Afghanistan,2,Medium,2057,2057.5,48,48,1,471.609,461.094,932.703
4,Afghanistan,2,Medium,2057,2057.5,49,49,1,463.509,454.424,917.933
4,Afghanistan,2,Medium,2057,2057.5,50,50,1,452.76,444.3,897.06
4,Afghanistan,2,Medium,2057,2057.5,51,51,1,440.079,431.79,871.869
4,Afghanistan,2,Medium,2057,2057.5,52,52,1,427.016,419.006,846.022
4,Afghanistan,2,Medium,2057,2057.5,53,53,1,413.306,405.434,818.74
4,Afghanistan,2,Medium,2057,2057.5,54,54,1,399.148,392.178,791.326
4,Afghanistan,2,Medium,2057,2057.5,55,55,1,384.813,379.97,764.783
4,Afghanistan,2,Medium,2057,2057.5,56,56,1,370.182,368.195,738.377
4,Afghanistan,2,Medium,2057,2057.5,57,57,1,355.054,355.738,710.792
4,Afghanistan,2,Medium,2057,2057.5,58,58,1,339.69,343.102,682.792
4,Afghanistan,2,Medium,2057,2057.5,59,59,1,323.466,328.929,652.395
4,Afghanistan,2,Medium,2057,2057.5,60,60,1,306.124,312.523,618.647
4,Afghanistan,2,Medium,2057,2057.5,61,61,1,288.144,294.736,582.88
4,Afghanistan,2,Medium,2057,2057.5,62,62,1,270.265,277.173,547.438
4,Afghanistan,2,Medium,2057,2057.5,63,63,1,252.337,259.574,511.911
4,Afghanistan,2,Medium,2057,2057.5,64,64,1,235.33,242.773,478.103
4,Afghanistan,2,Medium,2057,2057.5,65,65,1,219.804,227.371,447.175
4,Afghanistan,2,Medium,2057,2057.5,66,66,1,205.383,213.053,418.436
4,Afghanistan,2,Medium,2057,2057.5,67,67,1,191.113,198.775,389.888
4,Afghanistan,2,Medium,2057,2057.5,68,68,1,177.159,184.586,361.745
4,Afghanistan,2,Medium,2057,2057.5,69,69,1,163.804,171.641,335.445
4,Afghanistan,2,Medium,2057,2057.5,70,70,1,151.085,160.36,311.445
4,Afghanistan,2,Medium,2057,2057.5,71,71,1,138.942,150.242,289.184
4,Afghanistan,2,Medium,2057,2057.5,72,72,1,127.306,140.452,267.758
4,Afghanistan,2,Medium,2057,2057.5,73,73,1,116.222,131.262,247.484
4,Afghanistan,2,Medium,2057,2057.5,74,74,1,105.448,121.623,227.071
4,Afghanistan,2,Medium,2057,2057.5,75,75,1,94.867,110.959,205.826
4,Afghanistan,2,Medium,2057,2057.5,76,76,1,84.601,99.799,184.4
4,Afghanistan,2,Medium,2057,2057.5,77,77,1,74.914,89.27,164.184
4,Afghanistan,2,Medium,2057,2057.5,78,78,1,65.776,79.176,144.952
4,Afghanistan,2,Medium,2057,2057.5,79,79,1,57.201,69.696,126.897
4,Afghanistan,2,Medium,2057,2057.5,80,80,1,49.231,61.043,110.274
4,Afghanistan,2,Medium,2057,2057.5,81,81,1,41.872,53.118,94.99
4,Afghanistan,2,Medium,2057,2057.5,82,82,1,35.043,45.579,80.622
4,Afghanistan,2,Medium,2057,2057.5,83,83,1,28.704,38.466,67.17
4,Afghanistan,2,Medium,2057,2057.5,84,84,1,23.215,32.118,55.333
4,Afghanistan,2,Medium,2057,2057.5,85,85,1,18.729,26.662,45.391
4,Afghanistan,2,Medium,2057,2057.5,86,86,1,15.068,21.971,37.039
4,Afghanistan,2,Medium,2057,2057.5,87,87,1,11.726,17.57,29.296
4,Afghanistan,2,Medium,2057,2057.5,88,88,1,8.989,13.855,22.844
4,Afghanistan,2,Medium,2057,2057.5,89,89,1,6.887,10.96,17.847
4,Afghanistan,2,Medium,2057,2057.5,90,90,1,5.125,8.439,13.564
4,Afghanistan,2,Medium,2057,2057.5,91,91,1,3.647,6.222,9.869
4,Afghanistan,2,Medium,2057,2057.5,92,92,1,2.414,4.306,6.72
4,Afghanistan,2,Medium,2057,2057.5,93,93,1,1.731,3.153,4.884
4,Afghanistan,2,Medium,2057,2057.5,94,94,1,1.362,2.515,3.877
4,Afghanistan,2,Medium,2057,2057.5,95,95,1,0.948,1.793,2.741
4,Afghanistan,2,Medium,2057,2057.5,96,96,1,0.489,0.989,1.478
4,Afghanistan,2,Medium,2057,2057.5,97,97,1,0.257,0.604,0.861
4,Afghanistan,2,Medium,2057,2057.5,98,98,1,0.169,0.406,0.575
4,Afghanistan,2,Medium,2057,2057.5,99,99,1,0.076,0.192,0.268
4,Afghanistan,2,Medium,2057,2057.5,100,100,-1,0.072,0.216,0.288
4,Afghanistan,2,Medium,2058,2058.5,0,0,1,546.51,519.009,1065.519
4,Afghanistan,2,Medium,2058,2058.5,1,1,1,548.68,520.876,1069.556
4,Afghanistan,2,Medium,2058,2058.5,2,2,1,551.12,523.121,1074.241
4,Afghanistan,2,Medium,2058,2058.5,3,3,1,555.057,527.127,1082.184
4,Afghanistan,2,Medium,2058,2058.5,4,4,1,557.513,529.514,1087.027
4,Afghanistan,2,Medium,2058,2058.5,5,5,1,560.132,532.119,1092.251
4,Afghanistan,2,Medium,2058,2058.5,6,6,1,562.869,534.878,1097.747
4,Afghanistan,2,Medium,2058,2058.5,7,7,1,565.673,537.727,1103.4
4,Afghanistan,2,Medium,2058,2058.5,8,8,1,568.486,540.61,1109.096
4,Afghanistan,2,Medium,2058,2058.5,9,9,1,571.246,543.475,1114.721
4,Afghanistan,2,Medium,2058,2058.5,10,10,1,573.972,546.205,1120.177
4,Afghanistan,2,Medium,2058,2058.5,11,11,1,576.642,548.714,1125.356
4,Afghanistan,2,Medium,2058,2058.5,12,12,1,579.168,550.97,1130.138
4,Afghanistan,2,Medium,2058,2058.5,13,13,1,581.503,553.066,1134.569
4,Afghanistan,2,Medium,2058,2058.5,14,14,1,583.674,555.034,1138.708
4,Afghanistan,2,Medium,2058,2058.5,15,15,1,585.25,556.327,1141.577
4,Afghanistan,2,Medium,2058,2058.5,16,16,1,586.016,556.698,1142.714
4,Afghanistan,2,Medium,2058,2058.5,17,17,1,586.141,556.382,1142.523
4,Afghanistan,2,Medium,2058,2058.5,18,18,1,586.045,555.888,1141.933
4,Afghanistan,2,Medium,2058,2058.5,19,19,1,585.685,555.146,1140.831
4,Afghanistan,2,Medium,2058,2058.5,20,20,1,584.912,554.183,1139.095
4,Afghanistan,2,Medium,2058,2058.5,21,21,1,583.709,553.075,1136.784
4,Afghanistan,2,Medium,2058,2058.5,22,22,1,582.143,551.815,1133.958
4,Afghanistan,2,Medium,2058,2058.5,23,23,1,580.306,550.308,1130.614
4,Afghanistan,2,Medium,2058,2058.5,24,24,1,578.184,548.558,1126.742
4,Afghanistan,2,Medium,2058,2058.5,25,25,1,575.944,546.801,1122.745
4,Afghanistan,2,Medium,2058,2058.5,26,26,1,573.68,545.142,1118.822
4,Afghanistan,2,Medium,2058,2058.5,27,27,1,571.335,543.491,1114.826
4,Afghanistan,2,Medium,2058,2058.5,28,28,1,568.736,541.627,1110.363
4,Afghanistan,2,Medium,2058,2058.5,29,29,1,565.89,539.569,1105.459
4,Afghanistan,2,Medium,2058,2058.5,30,30,1,562.966,537.39,1100.356
4,Afghanistan,2,Medium,2058,2058.5,31,31,1,560.021,535.097,1095.118
4,Afghanistan,2,Medium,2058,2058.5,32,32,1,556.977,532.648,1089.625
4,Afghanistan,2,Medium,2058,2058.5,33,33,1,553.71,530.006,1083.716
4,Afghanistan,2,Medium,2058,2058.5,34,34,1,550.257,527.193,1077.45
4,Afghanistan,2,Medium,2058,2058.5,35,35,1,546.458,524.019,1070.477
4,Afghanistan,2,Medium,2058,2058.5,36,36,1,542.225,520.39,1062.615
4,Afghanistan,2,Medium,2058,2058.5,37,37,1,537.633,516.391,1054.024
4,Afghanistan,2,Medium,2058,2058.5,38,38,1,532.846,512.229,1045.075
4,Afghanistan,2,Medium,2058,2058.5,39,39,1,527.831,507.902,1035.733
4,Afghanistan,2,Medium,2058,2058.5,40,40,1,522.608,503.285,1025.893
4,Afghanistan,2,Medium,2058,2058.5,41,41,1,517.203,498.352,1015.555
4,Afghanistan,2,Medium,2058,2058.5,42,42,1,511.601,493.174,1004.775
4,Afghanistan,2,Medium,2058,2058.5,43,43,1,505.574,487.611,993.185
4,Afghanistan,2,Medium,2058,2058.5,44,44,1,498.945,481.399,980.344
4,Afghanistan,2,Medium,2058,2058.5,45,45,1,492.653,475.927,968.58
4,Afghanistan,2,Medium,2058,2058.5,46,46,1,487.072,471.778,958.85
4,Afghanistan,2,Medium,2058,2058.5,47,47,1,481.644,468.159,949.803
4,Afghanistan,2,Medium,2058,2058.5,48,48,1,475.555,463.885,939.44
4,Afghanistan,2,Medium,2058,2058.5,49,49,1,469.106,459.426,928.532
4,Afghanistan,2,Medium,2058,2058.5,50,50,1,460.795,452.637,913.432
4,Afghanistan,2,Medium,2058,2058.5,51,51,1,449.832,442.408,892.24
4,Afghanistan,2,Medium,2058,2058.5,52,52,1,436.937,429.799,866.736
4,Afghanistan,2,Medium,2058,2058.5,53,53,1,423.653,416.91,840.563
4,Afghanistan,2,Medium,2058,2058.5,54,54,1,409.72,403.229,812.949
4,Afghanistan,2,Medium,2058,2058.5,55,55,1,395.334,389.856,785.19
4,Afghanistan,2,Medium,2058,2058.5,56,56,1,380.763,377.52,758.283
4,Afghanistan,2,Medium,2058,2058.5,57,57,1,365.895,365.608,731.503
4,Afghanistan,2,Medium,2058,2058.5,58,58,1,350.532,353.011,703.543
4,Afghanistan,2,Medium,2058,2058.5,59,59,1,334.935,340.232,675.167
4,Afghanistan,2,Medium,2058,2058.5,60,60,1,318.495,325.915,644.41
4,Afghanistan,2,Medium,2058,2058.5,61,61,1,300.959,309.365,610.324
4,Afghanistan,2,Medium,2058,2058.5,62,62,1,282.805,291.435,574.24
4,Afghanistan,2,Medium,2058,2058.5,63,63,1,264.757,273.724,538.481
4,Afghanistan,2,Medium,2058,2058.5,64,64,1,246.673,255.973,502.646
4,Afghanistan,2,Medium,2058,2058.5,65,65,1,229.511,239.014,468.525
4,Afghanistan,2,Medium,2058,2058.5,66,66,1,213.823,223.445,437.268
4,Afghanistan,2,Medium,2058,2058.5,67,67,1,199.243,208.954,408.197
4,Afghanistan,2,Medium,2058,2058.5,68,68,1,184.834,194.507,379.341
4,Afghanistan,2,Medium,2058,2058.5,69,69,1,170.765,180.163,350.928
4,Afghanistan,2,Medium,2058,2058.5,70,70,1,157.306,167.034,324.34
4,Afghanistan,2,Medium,2058,2058.5,71,71,1,144.493,155.526,300.019
4,Afghanistan,2,Medium,2058,2058.5,72,72,1,132.275,145.161,277.436
4,Afghanistan,2,Medium,2058,2058.5,73,73,1,120.593,135.149,255.742
4,Afghanistan,2,Medium,2058,2058.5,74,74,1,109.492,125.756,235.248
4,Afghanistan,2,Medium,2058,2058.5,75,75,1,98.75,115.961,214.711
4,Afghanistan,2,Medium,2058,2058.5,76,76,1,88.261,105.209,193.47
4,Afghanistan,2,Medium,2058,2058.5,77,77,1,78.142,94.021,172.163
4,Afghanistan,2,Medium,2058,2058.5,78,78,1,68.628,83.489,152.117
4,Afghanistan,2,Medium,2058,2058.5,79,79,1,59.685,73.418,133.103
4,Afghanistan,2,Medium,2058,2058.5,80,80,1,51.383,64.037,115.42
4,Afghanistan,2,Medium,2058,2058.5,81,81,1,43.782,55.576,99.358
4,Afghanistan,2,Medium,2058,2058.5,82,82,1,36.861,47.915,84.776
4,Afghanistan,2,Medium,2058,2058.5,83,83,1,30.48,40.664,71.144
4,Afghanistan,2,Medium,2058,2058.5,84,84,1,24.601,33.857,58.458
4,Afghanistan,2,Medium,2058,2058.5,85,85,1,19.578,27.866,47.444
4,Afghanistan,2,Medium,2058,2058.5,86,86,1,15.552,22.824,38.376
4,Afghanistan,2,Medium,2058,2058.5,87,87,1,12.339,18.58,30.919
4,Afghanistan,2,Medium,2058,2058.5,88,88,1,9.383,14.545,23.928
4,Afghanistan,2,Medium,2058,2058.5,89,89,1,7.102,11.314,18.416
4,Afghanistan,2,Medium,2058,2058.5,90,90,1,5.467,8.977,14.444
4,Afghanistan,2,Medium,2058,2058.5,91,91,1,4.03,6.831,10.861
4,Afghanistan,2,Medium,2058,2058.5,92,92,1,2.753,4.828,7.581
4,Afghanistan,2,Medium,2058,2058.5,93,93,1,1.772,3.257,5.029
4,Afghanistan,2,Medium,2058,2058.5,94,94,1,1.286,2.421,3.707
4,Afghanistan,2,Medium,2058,2058.5,95,95,1,1.008,1.921,2.929
4,Afghanistan,2,Medium,2058,2058.5,96,96,1,0.698,1.36,2.058
4,Afghanistan,2,Medium,2058,2058.5,97,97,1,0.355,0.737,1.092
4,Afghanistan,2,Medium,2058,2058.5,98,98,1,0.178,0.432,0.61
4,Afghanistan,2,Medium,2058,2058.5,99,99,1,0.08,0.205,0.285
4,Afghanistan,2,Medium,2058,2058.5,100,100,-1,0.075,0.231,0.306
4,Afghanistan,2,Medium,2059,2059.5,0,0,1,542.192,514.87,1057.062
4,Afghanistan,2,Medium,2059,2059.5,1,1,1,544.714,517.079,1061.793
4,Afghanistan,2,Medium,2059,2059.5,2,2,1,547.419,519.579,1066.998
4,Afghanistan,2,Medium,2059,2059.5,3,3,1,550.269,522.316,1072.585
4,Afghanistan,2,Medium,2059,2059.5,4,4,1,553.936,526.051,1079.987
4,Afghanistan,2,Medium,2059,2059.5,5,5,1,556.723,528.828,1085.551
4,Afghanistan,2,Medium,2059,2059.5,6,6,1,559.58,531.715,1091.295
4,Afghanistan,2,Medium,2059,2059.5,7,7,1,562.469,534.654,1097.123
4,Afghanistan,2,Medium,2059,2059.5,8,8,1,565.351,537.592,1102.943
4,Afghanistan,2,Medium,2059,2059.5,9,9,1,568.172,540.487,1108.659
4,Afghanistan,2,Medium,2059,2059.5,10,10,1,570.875,543.298,1114.173
4,Afghanistan,2,Medium,2059,2059.5,11,11,1,573.509,545.901,1119.41
4,Afghanistan,2,Medium,2059,2059.5,12,12,1,576.073,548.214,1124.287
4,Afghanistan,2,Medium,2059,2059.5,13,13,1,578.475,550.222,1128.697
4,Afghanistan,2,Medium,2059,2059.5,14,14,1,580.656,552.049,1132.705
4,Afghanistan,2,Medium,2059,2059.5,15,15,1,582.661,553.735,1136.396
4,Afghanistan,2,Medium,2059,2059.5,16,16,1,584.034,554.748,1138.782
4,Afghanistan,2,Medium,2059,2059.5,17,17,1,584.552,554.854,1139.406
4,Afghanistan,2,Medium,2059,2059.5,18,18,1,584.411,554.299,1138.71
4,Afghanistan,2,Medium,2059,2059.5,19,19,1,584.057,553.573,1137.63
4,Afghanistan,2,Medium,2059,2059.5,20,20,1,583.435,552.589,1136.024
4,Afghanistan,2,Medium,2059,2059.5,21,21,1,582.487,551.526,1134.013
4,Afghanistan,2,Medium,2059,2059.5,22,22,1,581.239,550.526,1131.765
4,Afghanistan,2,Medium,2059,2059.5,23,23,1,579.722,549.512,1129.234
4,Afghanistan,2,Medium,2059,2059.5,24,24,1,577.935,548.247,1126.182
4,Afghanistan,2,Medium,2059,2059.5,25,25,1,575.874,546.76,1122.634
4,Afghanistan,2,Medium,2059,2059.5,26,26,1,573.724,545.24,1118.964
4,Afghanistan,2,Medium,2059,2059.5,27,27,1,571.576,543.753,1115.329
4,Afghanistan,2,Medium,2059,2059.5,28,28,1,569.365,542.227,1111.592
4,Afghanistan,2,Medium,2059,2059.5,29,29,1,566.91,540.506,1107.416
4,Afghanistan,2,Medium,2059,2059.5,30,30,1,564.221,538.598,1102.819
4,Afghanistan,2,Medium,2059,2059.5,31,31,1,561.424,536.529,1097.953
4,Afghanistan,2,Medium,2059,2059.5,32,32,1,558.558,534.288,1092.846
4,Afghanistan,2,Medium,2059,2059.5,33,33,1,555.558,531.849,1087.407
4,Afghanistan,2,Medium,2059,2059.5,34,34,1,552.334,529.209,1081.543
4,Afghanistan,2,Medium,2059,2059.5,35,35,1,548.916,526.384,1075.3
4,Afghanistan,2,Medium,2059,2059.5,36,36,1,545.141,523.195,1068.336
4,Afghanistan,2,Medium,2059,2059.5,37,37,1,540.922,519.555,1060.477
4,Afghanistan,2,Medium,2059,2059.5,38,38,1,536.333,515.544,1051.877
4,Afghanistan,2,Medium,2059,2059.5,39,39,1,531.531,511.356,1042.887
4,Afghanistan,2,Medium,2059,2059.5,40,40,1,526.487,506.991,1033.478
4,Afghanistan,2,Medium,2059,2059.5,41,41,1,521.22,502.33,1023.55
4,Afghanistan,2,Medium,2059,2059.5,42,42,1,515.758,497.345,1013.103
4,Afghanistan,2,Medium,2059,2059.5,43,43,1,510.082,492.11,1002.192
4,Afghanistan,2,Medium,2059,2059.5,44,44,1,503.967,486.481,990.448
4,Afghanistan,2,Medium,2059,2059.5,45,45,1,497.238,480.199,977.437
4,Afghanistan,2,Medium,2059,2059.5,46,46,1,490.82,474.644,965.464
4,Afghanistan,2,Medium,2059,2059.5,47,47,1,485.078,470.395,955.473
4,Afghanistan,2,Medium,2059,2059.5,48,48,1,479.463,466.664,946.127
4,Afghanistan,2,Medium,2059,2059.5,49,49,1,473.179,462.275,935.454
4,Afghanistan,2,Medium,2059,2059.5,50,50,1,466.525,457.693,924.218
4,Afghanistan,2,Medium,2059,2059.5,51,51,1,458.002,450.788,908.79
4,Afghanistan,2,Medium,2059,2059.5,52,52,1,446.828,440.454,887.282
4,Afghanistan,2,Medium,2059,2059.5,53,53,1,433.72,427.747,861.467
4,Afghanistan,2,Medium,2059,2059.5,54,54,1,420.218,414.755,834.973
4,Afghanistan,2,Medium,2059,2059.5,55,55,1,406.064,400.968,807.032
4,Afghanistan,2,Medium,2059,2059.5,56,56,1,391.452,387.48,778.932
4,Afghanistan,2,Medium,2059,2059.5,57,57,1,376.649,375.017,751.666
4,Afghanistan,2,Medium,2059,2059.5,58,58,1,361.545,362.97,724.515
4,Afghanistan,2,Medium,2059,2059.5,59,59,1,345.95,350.235,696.185
4,Afghanistan,2,Medium,2059,2059.5,60,60,1,330.124,337.314,667.438
4,Afghanistan,2,Medium,2059,2059.5,61,61,1,313.469,322.855,636.324
4,Afghanistan,2,Medium,2059,2059.5,62,62,1,295.744,306.165,601.909
4,Afghanistan,2,Medium,2059,2059.5,63,63,1,277.417,288.094,565.511
4,Afghanistan,2,Medium,2059,2059.5,64,64,1,259.205,270.237,529.442
4,Afghanistan,2,Medium,2059,2059.5,65,65,1,240.968,252.337,493.305
4,Afghanistan,2,Medium,2059,2059.5,66,66,1,223.653,235.222,458.875
4,Afghanistan,2,Medium,2059,2059.5,67,67,1,207.807,219.489,427.296
4,Afghanistan,2,Medium,2059,2059.5,68,68,1,193.07,204.825,397.895
4,Afghanistan,2,Medium,2059,2059.5,69,69,1,178.526,190.212,368.738
4,Afghanistan,2,Medium,2059,2059.5,70,70,1,164.342,175.715,340.057
4,Afghanistan,2,Medium,2059,2059.5,71,71,1,150.781,162.405,313.186
4,Afghanistan,2,Medium,2059,2059.5,72,72,1,137.877,150.671,288.548
4,Afghanistan,2,Medium,2059,2059.5,73,73,1,125.586,140.061,265.647
4,Afghanistan,2,Medium,2059,2059.5,74,74,1,113.86,129.828,243.688
4,Afghanistan,2,Medium,2059,2059.5,75,75,1,102.744,120.233,222.977
4,Afghanistan,2,Medium,2059,2059.5,76,76,1,92.036,110.284,202.32
4,Afghanistan,2,Medium,2059,2059.5,77,77,1,81.641,99.446,181.087
4,Afghanistan,2,Medium,2059,2059.5,78,78,1,71.671,88.23,159.901
4,Afghanistan,2,Medium,2059,2059.5,79,79,1,62.332,77.697,140.029
4,Afghanistan,2,Medium,2059,2059.5,80,80,1,53.586,67.651,121.237
4,Afghanistan,2,Medium,2059,2059.5,81,81,1,45.556,58.37,103.926
4,Afghanistan,2,Medium,2059,2059.5,82,82,1,38.327,50.102,88.429
4,Afghanistan,2,Medium,2059,2059.5,83,83,1,31.844,42.706,74.55
4,Afghanistan,2,Medium,2059,2059.5,84,84,1,25.912,35.743,61.655
4,Afghanistan,2,Medium,2059,2059.5,85,85,1,20.494,29.244,49.738
4,Afghanistan,2,Medium,2059,2059.5,86,86,1,15.937,23.611,39.548
4,Afghanistan,2,Medium,2059,2059.5,87,87,1,12.372,18.982,31.354
4,Afghanistan,2,Medium,2059,2059.5,88,88,1,9.608,15.187,24.795
4,Afghanistan,2,Medium,2059,2059.5,89,89,1,7.039,11.52,18.559
4,Afghanistan,2,Medium,2059,2059.5,90,90,1,5.214,8.772,13.986
4,Afghanistan,2,Medium,2059,2059.5,91,91,1,4.046,6.993,11.039
4,Afghanistan,2,Medium,2059,2059.5,92,92,1,2.934,5.222,8.156
4,Afghanistan,2,Medium,2059,2059.5,93,93,1,1.859,3.434,5.293
4,Afghanistan,2,Medium,2059,2059.5,94,94,1,1.129,2.208,3.337
4,Afghanistan,2,Medium,2059,2059.5,95,95,1,0.842,1.688,2.53
4,Afghanistan,2,Medium,2059,2059.5,96,96,1,0.654,1.328,1.982
4,Afghanistan,2,Medium,2059,2059.5,97,97,1,0.448,0.927,1.375
4,Afghanistan,2,Medium,2059,2059.5,98,98,1,0.222,0.486,0.708
4,Afghanistan,2,Medium,2059,2059.5,99,99,1,0.084,0.219,0.303
4,Afghanistan,2,Medium,2059,2059.5,100,100,-1,0.079,0.248,0.327
4,Afghanistan,2,Medium,2060,2060.5,0,0,1,537.76,510.625,1048.385
4,Afghanistan,2,Medium,2060,2060.5,1,1,1,540.571,513.117,1053.688
4,Afghanistan,2,Medium,2060,2060.5,2,2,1,543.5,515.836,1059.336
4,Afghanistan,2,Medium,2060,2060.5,3,3,1,546.52,518.735,1065.255
4,Afghanistan,2,Medium,2060,2060.5,4,4,1,549.601,521.769,1071.37
4,Afghanistan,2,Medium,2060,2060.5,5,5,1,552.714,524.893,1077.607
4,Afghanistan,2,Medium,2060,2060.5,6,6,1,555.832,528.061,1083.893
4,Afghanistan,2,Medium,2060,2060.5,7,7,1,558.926,531.228,1090.154
4,Afghanistan,2,Medium,2060,2060.5,8,8,1,561.966,534.348,1096.314
4,Afghanistan,2,Medium,2060,2060.5,9,9,1,564.926,537.375,1102.301
4,Afghanistan,2,Medium,2060,2060.5,10,10,1,567.753,540.281,1108.034
4,Afghanistan,2,Medium,2060,2060.5,11,11,1,570.398,543.038,1113.436
4,Afghanistan,2,Medium,2060,2060.5,12,12,1,572.942,545.514,1118.456
4,Afghanistan,2,Medium,2060,2060.5,13,13,1,575.399,547.629,1123.028
4,Afghanistan,2,Medium,2060,2060.5,14,14,1,577.676,549.389,1127.065
4,Afghanistan,2,Medium,2060,2060.5,15,15,1,579.703,550.947,1130.65
4,Afghanistan,2,Medium,2060,2060.5,16,16,1,581.54,552.351,1133.891
4,Afghanistan,2,Medium,2060,2060.5,17,17,1,582.71,553.083,1135.793
4,Afghanistan,2,Medium,2060,2060.5,18,18,1,582.982,552.924,1135.906
4,Afghanistan,2,Medium,2060,2060.5,19,19,1,582.575,552.132,1134.707
4,Afghanistan,2,Medium,2060,2060.5,20,20,1,581.963,551.172,1133.135
4,Afghanistan,2,Medium,2060,2060.5,21,21,1,581.079,549.948,1131.027
4,Afghanistan,2,Medium,2060,2060.5,22,22,1,579.955,548.785,1128.74
4,Afghanistan,2,Medium,2060,2060.5,23,23,1,578.665,547.893,1126.558
4,Afghanistan,2,Medium,2060,2060.5,24,24,1,577.197,547.124,1124.321
4,Afghanistan,2,Medium,2060,2060.5,25,25,1,575.46,546.102,1121.562
4,Afghanistan,2,Medium,2060,2060.5,26,26,1,573.459,544.878,1118.337
4,Afghanistan,2,Medium,2060,2060.5,27,27,1,571.399,543.595,1114.994
4,Afghanistan,2,Medium,2060,2060.5,28,28,1,569.368,542.28,1111.648
4,Afghanistan,2,Medium,2060,2060.5,29,29,1,567.292,540.88,1108.172
4,Afghanistan,2,Medium,2060,2060.5,30,30,1,564.982,539.302,1104.284
4,Afghanistan,2,Medium,2060,2060.5,31,31,1,562.449,537.545,1099.994
4,Afghanistan,2,Medium,2060,2060.5,32,32,1,559.781,535.585,1095.366
4,Afghanistan,2,Medium,2060,2060.5,33,33,1,556.993,533.396,1090.389
4,Afghanistan,2,Medium,2060,2060.5,34,34,1,554.037,530.968,1085.005
4,Afghanistan,2,Medium,2060,2060.5,35,35,1,550.858,528.331,1079.189
4,Afghanistan,2,Medium,2060,2060.5,36,36,1,547.476,525.495,1072.971
4,Afghanistan,2,Medium,2060,2060.5,37,37,1,543.725,522.29,1066.015
4,Afghanistan,2,Medium,2060,2060.5,38,38,1,539.521,518.64,1058.161
4,Afghanistan,2,Medium,2060,2060.5,39,39,1,534.934,514.618,1049.552
4,Afghanistan,2,Medium,2060,2060.5,40,40,1,530.12,510.404,1040.524
4,Afghanistan,2,Medium,2060,2060.5,41,41,1,525.048,506.002,1031.05
4,Afghanistan,2,Medium,2060,2060.5,42,42,1,519.738,501.297,1021.035
4,Afghanistan,2,Medium,2060,2060.5,43,43,1,514.219,496.262,1010.481
4,Afghanistan,2,Medium,2060,2060.5,44,44,1,508.47,490.969,999.439
4,Afghanistan,2,Medium,2060,2060.5,45,45,1,502.268,485.277,987.545
4,Afghanistan,2,Medium,2060,2060.5,46,46,1,495.441,478.926,974.367
4,Afghanistan,2,Medium,2060,2060.5,47,47,1,488.897,473.288,962.185
4,Afghanistan,2,Medium,2060,2060.5,48,48,1,482.996,468.94,951.936
4,Afghanistan,2,Medium,2060,2060.5,49,49,1,477.196,465.099,942.295
4,Afghanistan,2,Medium,2060,2060.5,50,50,1,470.718,460.595,931.313
4,Afghanistan,2,Medium,2060,2060.5,51,51,1,463.859,455.89,919.749
4,Afghanistan,2,Medium,2060,2060.5,52,52,1,455.126,448.869,903.995
4,Afghanistan,2,Medium,2060,2060.5,53,53,1,443.744,438.433,882.177
4,Afghanistan,2,Medium,2060,2060.5,54,54,1,430.425,425.631,856.056
4,Afghanistan,2,Medium,2060,2060.5,55,55,1,416.708,412.537,829.245
4,Afghanistan,2,Medium,2060,2060.5,56,56,1,402.336,398.645,800.981
4,Afghanistan,2,Medium,2060,2060.5,57,57,1,387.501,385.045,772.546
4,Afghanistan,2,Medium,2060,2060.5,58,58,1,372.467,372.458,744.925
4,Afghanistan,2,Medium,2060,2060.5,59,59,1,357.132,360.277,717.409
4,Afghanistan,2,Medium,2060,2060.5,60,60,1,341.308,347.407,688.715
4,Afghanistan,2,Medium,2060,2060.5,61,61,1,325.254,334.346,659.6
4,Afghanistan,2,Medium,2060,2060.5,62,62,1,308.389,319.746,628.135
4,Afghanistan,2,Medium,2060,2060.5,63,63,1,290.477,302.918,593.395
4,Afghanistan,2,Medium,2060,2060.5,64,64,1,271.982,284.709,556.691
4,Afghanistan,2,Medium,2060,2060.5,65,65,1,253.608,266.709,520.317
4,Afghanistan,2,Medium,2060,2060.5,66,66,1,235.222,248.663,483.885
4,Afghanistan,2,Medium,2060,2060.5,67,67,1,217.757,231.395,449.152
4,Afghanistan,2,Medium,2060,2060.5,68,68,1,201.755,215.499,417.254
4,Afghanistan,2,Medium,2060,2060.5,69,69,1,186.864,200.667,387.531
4,Afghanistan,2,Medium,2060,2060.5,70,70,1,172.187,185.89,358.077
4,Afghanistan,2,Medium,2060,2060.5,71,71,1,157.893,171.242,329.135
4,Afghanistan,2,Medium,2060,2060.5,72,72,1,144.233,157.753,301.986
4,Afghanistan,2,Medium,2060,2060.5,73,73,1,131.239,145.795,277.034
4,Afghanistan,2,Medium,2060,2060.5,74,74,1,118.877,134.941,253.818
4,Afghanistan,2,Medium,2060,2060.5,75,75,1,107.11,124.488,231.598
4,Afghanistan,2,Medium,2060,2060.5,76,76,1,95.981,114.693,210.674
